club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,base_club_name,location_new,latitude_new,longitude_new,location_old,latitude_old,longitude_old
Vitória Guimarães SC,Tomané,20.0,Centre-Forward,Guimarães B,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Guimarães,Guimarães,41.4417677,-8.2955712,,,
Vitória Guimarães SC,Assis,23.0,Goalkeeper,Guimarães B,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Guimarães,Guimarães,41.4417677,-8.2955712,,,
Vitória Guimarães SC,Josué Sá,21.0,Centre-Back,Guimarães B,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Guimarães,Guimarães,41.4417677,-8.2955712,,,
Vitória Guimarães SC,Rafael Crivellaro,24.0,Attacking Midfield,Guimarães B,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Guimarães,Guimarães,41.4417677,-8.2955712,,,
Vitória Guimarães SC,Hernâni,21.0,Right Winger,Guimarães B,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Guimarães,Guimarães,41.4417677,-8.2955712,,,
Vitória Guimarães SC,Ricardo Pereira,19.0,Right-Back,FC Porto B,€1.60m,out,Summer,1.6,Liga Nos,2013,2013/2014,Portugal,FC Porto,Guimarães,41.4417677,-8.2955712,Porto,41.1494512,-8.6107884
Vitória Guimarães SC,Tiago Rodrigues,21.0,Attacking Midfield,FC Porto B,€500Th.,out,Summer,0.5,Liga Nos,2013,2013/2014,Portugal,FC Porto,Guimarães,41.4417677,-8.2955712,Porto,41.1494512,-8.6107884
Gil Vicente FC,Leandro Pimenta,22.0,Central Midfield,Benfica B,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Benfica,Barcelos,41.5314496,-8.6192306,,,
Gil Vicente FC,Thomas Agyiri,19.0,Central Midfield,Man City U21,"End of loanJun 30, 2013",out,Summer,,Liga Nos,2013,2013/2014,Portugal,Man City,Barcelos,41.5314496,-8.6192306,,,
Rio Ave FC,Gus Ledes,20.0,Central Midfield,Barcelona B,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Barcelona,Vila do Conde,41.3540398,-8.7435403,,,
Rio Ave FC,Diego Lopes,19.0,Central Midfield,Benfica B,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Benfica,Vila do Conde,41.3540398,-8.7435403,,,
Rio Ave FC,Bahia,19.0,Right Winger,Rio Ave FC U19,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Rio Ave FC,Vila do Conde,41.3540398,-8.7435403,Vila do Conde,41.3540398,-8.7435403
Rio Ave FC,Diego Lopes,19.0,Central Midfield,Benfica B,"End of loanJun 30, 2013",out,Summer,,Liga Nos,2013,2013/2014,Portugal,Benfica,Vila do Conde,41.3540398,-8.7435403,,,
Académica Coimbra,Salim Cissé,20.0,Centre-Forward,Sporting B,€750Th.,out,Summer,0.75,Liga Nos,2013,2013/2014,Portugal,Sporting,,,,,,
FC Paços de Ferreira,Duarte Duarte,26.0,Attacking Midfield,Benfica B,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Benfica,Paços de Ferreira,41.290118,-8.378194008811969,,,
FC Paços de Ferreira,Roberto Dias,24.0,Centre-Back,Campinense-PB,?,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Campinense-P,Paços de Ferreira,41.290118,-8.378194008811969,,,
FC Paços de Ferreira,Sérgio Oliveira,21.0,Central Midfield,FC Porto B,loan transfer,in,Summer,,Liga Nos,2013,2013/2014,Portugal,FC Porto,Paços de Ferreira,41.290118,-8.378194008811969,Porto,41.1494512,-8.6107884
FC Paços de Ferreira,Barnes Osei,18.0,Right Winger,Paços F. U19,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Paços F.,Paços de Ferreira,41.290118,-8.378194008811969,,,
FC Paços de Ferreira,Rui Filipe,19.0,Centre-Back,Paços F. U19,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Paços F.,Paços de Ferreira,41.290118,-8.378194008811969,,,
FC Paços de Ferreira,Paulo Freitas,18.0,Goalkeeper,Paços F. U19,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Paços F.,Paços de Ferreira,41.290118,-8.378194008811969,,,
FC Paços de Ferreira,Duarte Duarte,25.0,Attacking Midfield,Benfica B,"End of loanJun 30, 2013",out,Summer,,Liga Nos,2013,2013/2014,Portugal,Benfica,Paços de Ferreira,41.290118,-8.378194008811969,,,
SC Olhanense,Ricardo Ferreira,20.0,Centre-Back,Milan U19,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Milan,,,,,,
SC Olhanense,Vítor Bastos,23.0,Centre-Back,Guimarães B,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Guimarães,,,,,,
SC Olhanense,Nuno Reis,22.0,Centre-Back,Sporting B,"End of loanJun 30, 2013",out,Summer,,Liga Nos,2013,2013/2014,Portugal,Sporting,,,,,,
FC Arouca,Iván Balliu,21.0,Right-Back,Barcelona B,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Barcelona,Arouca,40.9289214,-8.2441746,,,
FC Arouca,Igor Stefanovic,25.0,Goalkeeper,FC Porto B,loan transfer,in,Summer,,Liga Nos,2013,2013/2014,Portugal,FC Porto,Arouca,40.9289214,-8.2441746,Porto,41.1494512,-8.6107884
CF Os Belenenses,Deyverson,22.0,Centre-Forward,Benfica B,€1.00m,in,Summer,1.0,Liga Nos,2013,2013/2014,Portugal,Benfica,,,,,,
CF Os Belenenses,Luís Cortez,19.0,Attacking Midfield,Sporting U19,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Sporting,,,,,,
CF Os Belenenses,Miguel Rosa,24.0,Central Midfield,Benfica B,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Benfica,,,,,,
CF Os Belenenses,Káká,20.0,Left-Back,Guimarães B,free transfer,in,Summer,0.0,Liga Nos,2013,2013/2014,Portugal,Guimarães,,,,,,
CF Os Belenenses,Nick,20.0,Centre-Back,Flamengo B,loan transfer,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Flamengo,,,,,,
CF Os Belenenses,Tiago Duque,19.0,Centre-Back,Benfica U19,?,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Benfica,,,,,,
CF Os Belenenses,Ricardo Fernandes,18.0,Goalkeeper,Belenenses U19,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Belenenses,,,,,,
CF Os Belenenses,Fábio Sturgeon,19.0,Attacking Midfield,Belenenses U19,-,in,Summer,,Liga Nos,2013,2013/2014,Portugal,Belenenses,,,,,,
CF Os Belenenses,Zazá,23.0,Right-Back,Guimarães B,"End of loanJun 30, 2013",in,Summer,,Liga Nos,2013,2013/2014,Portugal,Guimarães,,,,,,
SL Benfica,Carlos Martins,31.0,Attacking Midfield,Benfica B,-,out,Winter,,Liga Nos,2013,2013/2014,Portugal,Benfica,Lisbon,38.7077507,-9.1365919,,,
Sporting CP,Carlos Mané,19.0,Right Winger,Sporting B,-,in,Winter,,Liga Nos,2013,2013/2014,Portugal,Sporting,Lisbon,38.7077507,-9.1365919,,,
Vitória Setúbal FC,João Mário,20.0,Central Midfield,Sporting B,loan transfer,in,Winter,,Liga Nos,2013,2013/2014,Portugal,Sporting,,,,,,
Vitória Setúbal FC,Betinho,20.0,Centre-Forward,Sporting B,loan transfer,in,Winter,,Liga Nos,2013,2013/2014,Portugal,Sporting,,,,,,
Vitória Setúbal FC,Marlon Costa,18.0,Defensive Midfield,Setúbal U19,-,in,Winter,,Liga Nos,2013,2013/2014,Portugal,Setúbal,,,,,,
Rio Ave FC,Hugo Ventura,26.0,Goalkeeper,FC Porto B,free transfer,in,Winter,0.0,Liga Nos,2013,2013/2014,Portugal,FC Porto,Vila do Conde,41.3540398,-8.7435403,Porto,41.1494512,-8.6107884
Rio Ave FC,Stanislav Kritsyuk,23.0,Goalkeeper,Braga B,loan transfer,in,Winter,,Liga Nos,2013,2013/2014,Portugal,Braga,Vila do Conde,41.3540398,-8.7435403,,,
Rio Ave FC,Silvério,18.0,Centre-Back,Rio Ave FC U19,-,in,Winter,,Liga Nos,2013,2013/2014,Portugal,Rio Ave FC,Vila do Conde,41.3540398,-8.7435403,Vila do Conde,41.3540398,-8.7435403
FC Arouca,Salim Cissé,21.0,Centre-Forward,Sporting B,loan transfer,in,Winter,,Liga Nos,2013,2013/2014,Portugal,Sporting,Arouca,40.9289214,-8.2441746,,,
FC Arouca,Igor Stefanovic,25.0,Goalkeeper,FC Porto B,"End of loanJan 31, 2014",out,Winter,,Liga Nos,2013,2013/2014,Portugal,FC Porto,Arouca,40.9289214,-8.2441746,Porto,41.1494512,-8.6107884
CF Os Belenenses,Jorge Rojas,21.0,Right Winger,Benfica B,loan transfer,in,Winter,,Liga Nos,2013,2013/2014,Portugal,Benfica,,,,,,
CF Os Belenenses,PC,19.0,Left-Back,Corinthians B,?,out,Winter,,Liga Nos,2013,2013/2014,Portugal,Corinthians,,,,,,
CF Os Belenenses,Nick,20.0,Centre-Back,Flamengo B,"End of loanDec 31, 2013",out,Winter,,Liga Nos,2013,2013/2014,Portugal,Flamengo,,,,,,
SL Benfica,Bernardo Silva,19.0,Attacking Midfield,Benfica B,-,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Benfica,Lisbon,38.7077507,-9.1365919,,,
SL Benfica,João Cancelo,20.0,Right-Back,Benfica B,-,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Benfica,Lisbon,38.7077507,-9.1365919,,,
Sporting CP,Ricardo Esgaio,21.0,Right-Back,Sporting B,-,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Sporting,Lisbon,38.7077507,-9.1365919,,,
Sporting CP,João Mário,21.0,Central Midfield,Sporting B,-,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Sporting,Lisbon,38.7077507,-9.1365919,,,
FC Porto,Kadú,19.0,Goalkeeper,FC Porto B,-,out,Summer,,Liga Nos,2014,2014/2015,Portugal,FC Porto,Porto,41.1494512,-8.6107884,Porto,41.1494512,-8.6107884
GD Estoril Praia,Kléber,24.0,Centre-Forward,FC Porto B,loan transfer,in,Summer,,Liga Nos,2014,2014/2015,Portugal,FC Porto,Estoril,38.70957065,-9.390136815849148,Porto,41.1494512,-8.6107884
GD Estoril Praia,Tozé,21.0,Attacking Midfield,FC Porto B,loan transfer,in,Summer,,Liga Nos,2014,2014/2015,Portugal,FC Porto,Estoril,38.70957065,-9.390136815849148,Porto,41.1494512,-8.6107884
GD Estoril Praia,Diogo Baltazar,19.0,Defensive Midfield,Estoril U19,-,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Estoril,Estoril,38.70957065,-9.390136815849148,,,
GD Estoril Praia,Rúben Dionísio,18.0,Goalkeeper,Estoril U19,-,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Estoril,Estoril,38.70957065,-9.390136815849148,,,
GD Estoril Praia,Douglas Cordeiro,19.0,Central Midfield,Estoril U19,-,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Estoril,Estoril,38.70957065,-9.390136815849148,,,
GD Estoril Praia,Diego Carlos,21.0,Centre-Back,FC Porto B,loan transfer,out,Summer,,Liga Nos,2014,2014/2015,Portugal,FC Porto,Estoril,38.70957065,-9.390136815849148,Porto,41.1494512,-8.6107884
CD Nacional,Rony Santos,19.0,Centre-Back,Benfica U19,free transfer,in,Summer,0.0,Liga Nos,2014,2014/2015,Portugal,Benfica,,,,,,
CS Marítimo,Johnny Vidales,22.0,Left Winger,Parma U19,?,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Parma,Funchal,32.6496497,-16.9086783,,,
Vitória Setúbal FC,Giovani,22.0,Centre-Forward,Inter B,?,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Inter,,,,,,
Vitória Setúbal FC,Miguel Lázaro,19.0,Goalkeeper,Setúbal U19,-,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Setúbal,,,,,,
Vitória Setúbal FC,André Horta,17.0,Central Midfield,Setúbal U19,-,in,Summer,,Liga Nos,2014,2014/2015,Portugal,Setúbal,,,,,,
